MovieID,Title,Genres,Directors,Cast,Runtimes,Production_companies
572,Foreign Student (1994),Drama,Eva Sereny,"Robin Givens, Marco Hofschneider, Rick Johnson, Charlotte Ross, Edward Herrmann",90,"Carthago Films S.a.r.l., Featherstone, Holland Coordinator and Service Company, Libra, Silvio Berlusconi Communications"
573,"Ciao, Professore! (Io speriamo che me la cavo ) (1993)",Drama,Lina Wertmüller,"Paolo Villaggio, Isa Danieli, Gigio Morra, Sergio Solli, Ester Carloni",100,"Penta Distribuzione, Cecchi Gori Group Tiger Cinematografica, Eurolux Produzione S.r.l."
574,Spanking the Monkey (1994),Comedy|Drama,David O. Russell,"Jeremy Davies, Alberta Watson, Benjamin Hendrickson, Elizabeth Newett, Carla Gallo",100,"Buckeye Films, Swelter Films"
575,"Little Rascals, The (1994)",Children's|Comedy,Penelope Spheeris,"Travis Tedford, Kevin Jamal Woods, Jordan Warkol, Zachary Mabry, Ross Bagley",82,"Universal Pictures, King World Entertainment, Amblin Entertainment"
576,Fausto (1993),Comedy,Rémy Duchemin,"Kên Higelin, Jean Yanne, Florence Darel, François Hauteserre, Maurice Bénichou",82,"Lili Productions, BBD Productions, France 2 Cinéma, Sofica Investimage 4, Sofinergie 3, Centre national du cinéma et de l'image animée (CNC), Canal+"
577,Andre (1994),Adventure|Children's,George Miller,"Tina Majorino, Chelsea Field, Shane Thomas Meier, Aidan Pendleton, Shirley Broderick",95,"Paramount Pictures, The Kushner-Locke Company"
578,"Hour of the Pig, The (1993)",Drama|Mystery,Leslie Megahey,"Colin Firth, Ian Holm, Donald Pleasence, Amina Annabi, Nicol Williamson",112,"BBC Film, CiBy 2000, British Screen Finance Ltd., European Co-production Fund"
579,"Scorta, La (1993)",Thriller,Ricky Tognazzi,"Claudio Amendola, Enrico Lo Verso, Carlo Cecchi, Ricky Memphis, Tony Sperandeo",96,Claudio Bonivento Productions
580,Princess Caraboo (1994),Drama,Michael Austin,"Jim Broadbent, Phoebe Cates, Wendy Hughes, Kevin Kline, John Lithgow",97,"Ardican Films, Beacon Communications, Beacon Pictures, Longfellow Pictures, TriStar Pictures"
581,"Celluloid Closet, The (1995)",Documentary,"Rob Epstein, Jeffrey Friedman","Lily Tomlin, Tony Curtis, Susie Bright, Arthur Laurents, Armistead Maupin",102,"Home Box Office, Channel 4, ZDF/Arte, Telling Pictures, Brillstein-Grey Entertainment"
582,Metisse (Café au Lait) (1993),Comedy,Mathieu Kassovitz,"Julie Mauduech, Hubert Koundé, Mathieu Kassovitz, Vincent Cassel, Tadek Lokcinski",94,"Canal+, Centre du Cinéma et de l'Audiovisuel de la Fédération Wallonie-Bruxelles, Centre national du cinéma et de l'image animée, Les Productions Lazennec, Nomad Films, Société Française de Production"
583,Dear Diary (Caro Diario) (1994),Comedy|Drama,Nanni Moretti,"Nanni Moretti, Renato Carpentieri, Antonio Neiwiller, Claudia Della Seta, Lorenzo Alessandri",100,"Sacher Film, Banfilm, La Sept Cinéma, Rai 1, Canal+"
584,I Don't Want to Talk About It (De eso no se habla) (1993),Drama,María Luisa Bemberg,"Marcello Mastroianni, Luisina Brando, Alejandra Podesta, Betiana Blum, Roberto Carnaghi",106,"Aura Film, Mojame S.A., Oscar Kramer S.A."
585,"Brady Bunch Movie, The (1995)",Comedy,Betty Thomas,"Shelley Long, Gary Cole, Christine Taylor, Christopher Daniel Barnes, Jennifer Elise Cox",90,"Paramount Pictures, Sherwood Schwartz Productions"
586,Home Alone (1990),Children's|Comedy,Chris Columbus,"Macaulay Culkin, Joe Pesci, Daniel Stern, John Heard, Roberts Blossom",103,"Twentieth Century Fox, Hughes Entertainment"
587,Ghost (1990),Comedy|Romance|Thriller,Jerry Zucker,"Patrick Swayze, Demi Moore, Tony Goldwyn, Stanley Lawrence, Christopher J. Keene",127,"Paramount Pictures, Howard W. Koch Productions"
588,Aladdin (1992),Animation|Children's|Comedy|Musical,"Ron Clements, John Musker","Scott Weinger, Robin Williams, Linda Larkin, Jonathan Freeman, Frank Welker",90,"Walt Disney Pictures, Silver Screen Partners IV, Walt Disney Animation Studios"
589,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller,James Cameron,"Arnold Schwarzenegger, Linda Hamilton, Edward Furlong, Robert Patrick, Earl Boen",137,"Carolco Pictures, Pacific Western, Lightstorm Entertainment, Le Studio Canal+, T2 Productions"
590,Dances with Wolves (1990),Adventure|Drama|Western,Kevin Costner,"Kevin Costner, Mary McDonnell, Graham Greene, Rodney A. Grant, Floyd 'Red Crow' Westerman",181,"Tig Productions, Majestic Films International, Allied Filmmakers"
591,Tough and Deadly (1995),Action|Drama|Thriller,Steve Cohen,"Billy Blanks, Roddy Piper, Richard Norton, Charles Kahlenberg, James Karen",92,Shapiro-Glickenhaus Entertainment
592,Batman (1989),Action|Adventure|Crime|Drama,Tim Burton,"Michael Keaton, Jack Nicholson, Kim Basinger, Robert Wuhl, Pat Hingle",126,"Warner Bros., The Guber-Peters Company, PolyGram Filmed Entertainment"
593,"Silence of the Lambs, The (1991)",Drama|Thriller,Jonathan Demme,"Jodie Foster, Anthony Hopkins, Scott Glenn, Ted Levine, Anthony Heald",118,"Strong Heart/Demme Production, Orion Pictures"
594,Snow White and the Seven Dwarfs (1937),Animation|Children's|Musical,"William Cottrell, David Hand, Wilfred Jackson, Larry Morey, Perce Pearce, Ben Sharpsteen","Roy Atwell, Stuart Buchanan, Adriana Caselotti, Eddie Collins, Pinto Colvig",83,Walt Disney Animation Studios
595,Beauty and the Beast (1991),Animation|Children's|Musical,"Gary Trousdale, Kirk Wise","Robby Benson, Jesse Corti, Rex Everhart, Angela Lansbury, Paige O'Hara",84,"Walt Disney Pictures, Silver Screen Partners IV, Walt Disney Animation Studios, Walt Disney Feature Animation"
596,Pinocchio (1940),Animation|Children's,"Norman Ferguson, T. Hee, Wilfred Jackson, Jack Kinney, Hamilton Luske, Bill Roberts, Ben Sharpsteen","Mel Blanc, Don Brodie, Stuart Buchanan, Walter Catlett, Marion Darlington",88,Walt Disney Animation Studios
597,Pretty Woman (1990),Comedy|Romance,Garry Marshall,"Richard Gere, Julia Roberts, Ralph Bellamy, Jason Alexander, Laura San Giacomo",119,"Touchstone Pictures, Silver Screen Partners IV"
598,Window to Paris (1994),Comedy,"Yuri Mamin, Arkadiy Tigay","Agnès Soral, Sergey Dreyden, Viktor Mikhailov, Nina Usatova, Kira Kreylis-Petrova",115,"Fountain Cinema, Les Films du Bouloi, La Sept Cinéma"
599,"Wild Bunch, The (1969)",Western,Sam Peckinpah,"William Holden, Ernest Borgnine, Robert Ryan, Edmond O'Brien, Warren Oates",145,Warner Bros./Seven Arts
600,Love and a .45 (1994),Thriller,C.M. Talkington,"Gil Bellows, Renée Zellweger, Rory Cochrane, Jeffrey Combs, Jace Alexander",101,Trimark Pictures
601,"Wooden Man's Bride, The (Wu Kui) (1994)",Drama,Jianxin Huang,"Shih Chang, Lan Wang, Yumei Wang, Mingjun Kao, Fuli Wang",113,Xi'an Film Studio
602,"Great Day in Harlem, A (1994)",Documentary,Jean Bach,"Quincy Jones, Dizzy Gillespie, Sonny Rollins, Buck Clayton, Art Blakey",60,"Flo-Bert Ltd., Jean Bach, New York Foundation for the Arts"
603,"Bye Bye, Love (1995)",Comedy,Sam Weisman,"Matthew Modine, Randy Quaid, Paul Reiser, Janeane Garofalo, Amy Brenneman",106,"Twentieth Century Fox, Ubu Productions"
604,Criminals (1996),Documentary,Stephen Surjik,"Brendan Fletcher, Myles Ferguson, Adam Harrison, Jordan Clarke, London Sam Baergen",91,CBC Television
605,One Fine Day (1996),Drama|Romance,Michael Hoffman,"Michelle Pfeiffer, George Clooney, Mae Whitman, Alex D. Linz, Charles Durning",108,"Fox 2000 Pictures, Rosa Productions, Sprockets Music, Twentieth Century Fox, Via Rosa Productions"
606,Candyman: Farewell to the Flesh (1995),Horror,Bill Condon,"Caroline Barclay, Michael Bergeron, Brianna Blanchard, Clotiel Bordeltier, Russell Buchanan",95,"PolyGram Filmed Entertainment, Propaganda Films"
607,Century (1993),Drama,Stephen Poliakoff,"Charles Dance, Clive Owen, Miranda Richardson, Robert Stephens, Joan Hickson",112,"Beambright, British Broadcasting Corporation, Incorporated Television Company"
608,Fargo (1996),Crime|Drama|Thriller,"Joel Coen, Ethan Coen","William H. Macy, Steve Buscemi, Peter Stormare, Kristin Rudrüd, Harve Presnell",98,"PolyGram Filmed Entertainment, Working Title Films"
609,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children's,David R. Ellis,"Michael J. Fox, Sally Field, Ralph Waite, Al Michaels, Tommy Lasorda",88,"Walt Disney Pictures, City Dogs Productions"
610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,"Gerald Potterton, John Bruno, John Halas, Julian Harris, Jimmy T. Murakami, Barrie Nelson, Paul Sabella, Jack Stokes, Pino Van Lamsweerde, Harold Whitaker","Don Francks, Caroline Semple, Richard Romanus, Susan Roman, Al Waxman",86,"Columbia Pictures, Guardian Trust Company, Canadian Film Development Corporation, Famous Players, Heavy Metal, Potterton Productions"
611,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,Kevin Yagher,"Bruce Ramsay, Valentina Vargas, Doug Bradley, Charlotte Chatton, Adam Scott",85,"Dimension Films, Trans Atlantic Entertainment, Hellraiser IV Partners, Miramax"
612,"Pallbearer, The (1996)",Comedy,Matt Reeves,"David Schwimmer, Gwyneth Paltrow, Michael Rapaport, Toni Collette, Carol Kane",98,"Miramax, The Chess Club"
613,Jane Eyre (1996),Drama|Romance,Franco Zeffirelli,"Anna Paquin, Nic Knight, Nicola Howard, Sasha Graff, Fiona Shaw",112,"Cineritino S.r.L., Flach Film, Mediaset, Miramax, RCS Editori S.p.A., Rochester"
614,Loaded (1994),Drama|Thriller,Anna Campion,"Oliver Milburn, Dearbhla Molloy, Danny Cunningham, Catherine McCormack, Thandiwe Newton",108,"British Film Institute, British Screen Productions, Geißendörfer Film- und Fernsehproduktion, Miramax, Movie Partners, New Zealand Film Commission, Strawberry Vale"
615,Bread and Chocolate (Pane e cioccolata) (1973),Drama,Franco Brusati,"Nino Manfredi, Paolo Turco, Ugo D'Alessio, Tano Cimarosa, Gianfranco Barra",100,Verona Produzione
616,"Aristocats, The (1970)",Animation|Children's,Wolfgang Reitherman,"Phil Harris, Eva Gabor, Sterling Holloway, Scatman Crothers, Paul Winchell",78,Walt Disney Productions
617,"Flower of My Secret, The (La Flor de Mi Secreto) (1995)",Drama,Pedro Almodóvar,"Marisa Paredes, Juan Echanove, Carme Elias, Rossy de Palma, Chus Lampreave",103,"CiBy 2000, El Deseo"
618,Two Much (1996),Comedy|Romance,Fernando Trueba,"Antonio Banderas, Melanie Griffith, Daryl Hannah, Danny Aiello, Joan Cusack",118,"Touchstone Pictures, Interscope Communications, Polygram Filmed Entertainment, Fernando Trueba Producciones Cinematográficas, Lolafilms, Sociedad General de Televisión"
619,Ed (1996),Comedy,Bill Couturié,"Matt LeBlanc, Gene Ross, Paul Hewitt, Sage Allen, Stan Ivar",94,"Longview Entertainment, Universal Pictures"
620,Scream of Stone (Schrei aus Stein) (1991),Drama,Werner Herzog,"Vittorio Mezzogiorno, Stefan Glowacz, Mathilda May, Al Waxman, Gunilla Karlzen",105,"Sera Filmproduktion, Molécule, Films A2, Les Films Stock International, Wildlife Films, Buenos Aires, Argentina, Constantin Film, Zweites Deutsches Fernsehen (ZDF), Canal+, Téléfilm Canada, Lucky Red, Rai 2, European Script Fund, MEDIA Programme of the European Union"
621,My Favorite Season (1993),Drama,André Téchiné,"Catherine Deneuve, Daniel Auteuil, Marthe Villalonga, Jean-Pierre Bouvier, Chiara Mastroianni",127,"D.A. Films, Les Films Alain Sarde, TF1 Films Production"
623,"Modern Affair, A (1995)",Romance,Vern Oakley,"Lisa Eichhorn, Caroline Aaron, Robert LuPone, Vincent Young, Len Stanger",90,Nick of Time Productions Inc.
624,Condition Red (1995),Action|Drama|Thriller,Mika Kaurismäki,"James Russo, Cynda Williams, Paul Calderon, Victor Argo, Jonathan Shaw",83,"Marianna Films, Oak Islands Films Inc., Overseas FilmGroup, Yleisradio, Zweites Deutsches Fernsehen"
625,Asfour Stah (1990),Drama,Férid Boughedir,"Selim Boughedir, Mustapha Adouani, Rabiah Ben-Abdullah, Mohamed Driss, Hélène Catzaras",98,"Cinétéléfilms, France Média, La Sept, Les Films du Scarabée, RTT Radio Télévision Tunisie"
626,"Thin Line Between Love and Hate, A (1996)",Comedy,Martin Lawrence,"Martin Lawrence, Lynn Whitfield, Regina King, Bobby Brown, Della Reese",108,"Jackson/McHenry Company,The, Savoy Pictures, You Go Boy! Productions"
627,"Last Supper, The (1995)",Drama|Thriller,Stacy Title,"Annabeth Gish, Ron Perlman, Cameron Diaz, Jonathan Penner, Courtney B. Vance",92,"Columbia Pictures, The Vault, WF/X"
628,Primal Fear (1996),Drama|Thriller,Gregory Hoblit,"Richard Gere, Laura Linney, John Mahoney, Alfre Woodard, Frances McDormand",129,"Paramount Pictures, Rysher Entertainment"
629,Rude (1995),Drama,Clement Virgo,"Maurice Dean Wint, Rachael Crawford, Clark Johnson, Richard Chevolleau, Sharon Lewis",89,"Cineplex Odeon Films, Conquering Lion Pictures, KJMB, The Feature Film Project"
630,Carried Away (1996),Drama|Romance,Bruno Barreto,"Dennis Hopper, Amy Irving, Amy Locane, Julie Harris, Gary Busey",109,"New Line Cinema, Fine Line Features, Cinetel Films"
631,All Dogs Go to Heaven 2 (1996),Animation|Children's|Musical,"Larry Leker, Paul Sabella","Ernest Borgnine, Bebe Neuwirth, Charlie Sheen, Hamilton Camp, Steve Mackall",82,"MGM Family Entertainment, Metro-Goldwyn-Mayer Animation"
632,Land and Freedom (Tierra y libertad) (1995),War,Ken Loach,"Ian Hart, Rosana Pastor, Icíar Bollaín, Tom Gilroy, Marc Martínez",109,"Parallax Pictures, Messidor Films, Road Movies Dritte Produktionen, Working Title Films, British Screen Productions, European Co-production Fund, Televisión Española (TVE), Canal+ España, BBC Film, ARD Degeto Film, Filmstiftung Nordrhein-Westfalen, BIM Distribuzione, Diaphana Distribution, Eurimages, British Broadcasting Corporation"
634,Theodore Rex (1995),Comedy,Jonathan R. Betuel,"Whoopi Goldberg, Armin Mueller-Stahl, Juliet Landau, Bud Cort, Stephen McHattie",92,"J&M Entertainment, New Line Cinema, Shooting Star Entertainment"
635,"Family Thing, A (1996)",Comedy|Drama,Richard Pearce,"Robert Duvall, James Earl Jones, Michael Beach, Irma P. Hall, Grace Zabriskie",109,"United Artists, Butcher's Run Films"
636,Frisk (1995),Drama,Todd Verow,"Michael Gunther, Craig Chester, Michael Stock, Raoul O'Connell, Jaie Laplante",88,Bangor Films
637,Sgt. Bilko (1996),Comedy,Jonathan Lynn,"Steve Martin, Dan Aykroyd, Phil Hartman, Glenne Headly, Daryl Mitchell",93,"Imagine Entertainment, Universal Pictures"
638,Jack and Sarah (1995),Romance,Tim Sullivan,"Richard E. Grant, Samantha Mathis, Judi Dench, Eileen Atkins, Cherie Lunghi",110,"British Screen Productions, Canal+, Granada Film Productions, Mainstream S.A., Polygram Filmed Entertainment"
639,Girl 6 (1996),Comedy,Spike Lee,"Theresa Randle, Isaiah Washington, Spike Lee, Jenifer Lewis, Debi Mazar",108,"Fox Searchlight Pictures, 40 Acres & A Mule Filmworks"
640,Diabolique (1996),Drama|Thriller,Jeremiah S. Chechik,"Sharon Stone, Isabelle Adjani, Chazz Palminteri, Kathy Bates, Spalding Gray",107,"ABC Productions, Marvin Worth Productions, Morgan Creek Entertainment, Morgan Creek Productions"
641,"Little Indian, Big City (Un indien dans la ville) (1994)",Comedy,Hervé Palud,"Thierry Lhermitte, Patrick Timsit, Ludwig Briand, Miou-Miou, Arielle Dombasle",90,"Canal+, Ice Films, Société des Producteurs de Cinéma et de Télévision, TF1 Films Production, Touchstone Pictures"
642,Roula (1995),Drama,Martin Enlen,"Anica Dobra, Felicitas Grimm-Luck, Martin Umbach, Ernst Jacobi, Tina Hamperl",97,"Made in Munich Filmproduktion, Roxy Film"
643,Peanuts - Die Bank zahlt alles (1996),Comedy,Carlo Rola,"Ulrich Mühe, Iris Berben, Marita Marschall, Rufus Beck, Rüdiger Vogler",95,"Bioskop Film, Road Movies Filmproduktion, Westdeutscher Rundfunk"
644,Happy Weekend (1996),Comedy,Ed Herzog,"Erik Goertz, Anton Rattinger, Dieter Wardetzky, Isabel Trimborn, Ralf Richter",86,Senator Film Produktion
645,Nelly & Monsieur Arnaud (1995),Drama,Claude Sautet,"Emmanuelle Béart, Michel Serrault, Jean-Hugues Anglade, Claire Nadeau, Françoise Brion",106,"Cecchi Gori Group Tiger Cinematografica, Les Films Alain Sarde, Prokino Filmproduktion, TF1 Films Production"
647,Courage Under Fire (1996),Drama|War,Edward Zwick,"Denzel Washington, Meg Ryan, Lou Diamond Phillips, Michael Moriarty, Matt Damon",116,"Fox 2000 Pictures, Davis Entertainment, Joseph M. Singer Entertainment, Sprockets Music"
648,Mission: Impossible (1996),Action|Adventure|Mystery,Brian De Palma,"Tom Cruise, Jon Voight, Emmanuelle Béart, Henry Czerny, Jean Reno",110,"Paramount Pictures, Cruise/Wagner Productions"
649,Cold Fever (Á köldum klaka) (1994),Comedy|Drama,Friðrik Þór Friðriksson,"Masatoshi Nagase, Lili Taylor, Fisher Stevens, Gísli Halldórsson, Laura Hughes",83,"Icicle, Altar Productions, Film Fonds, Icelandic Film, Pandora Filmproduktion, Sunrise, Zentropa Entertainments"
650,Moll Flanders (1996),Drama,Pen Densham,"Robin Wright, Morgan Freeman, Stockard Channing, John Lynch, Brenda Fricker",123,"Ardmore Studios, Metro-Goldwyn-Mayer, Spelling Films, Trilogy Entertainment Group"
651,"Superweib, Das (1996)",Comedy,Sönke Wortmann,"Esther Schweins, Til Schweiger, Maren Kroymann, Richy Müller, Heiner Lauterbach",86,Constantin Film
652,"301, 302 (1995)",Mystery,"Park Chul-Soo, Cheol-su Park","Pang Eun-jin, Hwang Sin-hye, Chu-Ryun Kim, Park Cheol-ho, Kim Choo-Ryeon",100,Park Chul-Soo Films Ltd.
653,Dragonheart (1996),Action|Adventure|Fantasy,Rob Cohen,"Dennis Quaid, David Thewlis, Pete Postlethwaite, Dina Meyer, Jason Isaacs",103,Universal Pictures
654,Und keiner weint mir nach (1996),Drama|Romance,Joseph Vilsmaier,"Peter Ketnath, Nina Hoss, Steffen Schroeder, Patrick Hinz, Andreas Nickl",102,"Lunaris Film, Perathon Film-und Fernsehproduktions GmbH, Solaris Film"
655,Mutters Courage (1995),Comedy,Michael Verhoeven,"George Tabori, Pauline Collins, Ulrich Tukur, Natalie Morse, Robert Giggenbach",93,"Sentana Filmproduktion, Little Bird, Wega Film, Bavaria Film, Hessischer Rundfunk, Sender Freies Berlin, Westdeutscher Rundfunk, European Co-production Fund, BBC Film"
656,Eddie (1996),Comedy,Steve Rash,"Whoopi Goldberg, Frank Langella, Dennis Farina, Richard Jenkins, Lisa Ann Walter",100,"Permut Presentations, Hollywood Pictures, Island Pictures, Polygram Filmed Entertainment"
657,Yankee Zulu (1994),Comedy|Drama,Gray Hofmeyr,"Leon Schuster, John Matshikiza, Wilson Dunster, Terri Treas, Michelle Bowes",100,"Distant Horizon, Toron Screen Corporation, Koukus Troika"
658,Billy's Holiday (1995),Drama,Richard Wherrett,"Max Cullen, Kris McQuade, Tina Bursill, Drew Forsythe, Geneviève Lemon",92,Beyond Films
659,Purple Noon (1960),Crime|Thriller,René Clément,"Alain Delon, Marie Laforêt, Maurice Ronet, Erno Crisa, Frank Latimore",118,"Robert et Raymond Hakim, Paris Film, Paritalia, Titanus"
660,August (1996),Drama,Anthony Hopkins,"Anthony Hopkins, Leslie Phillips, Kate Burton, Gawn Grainger, Rhian Morgan",94,"Majestic Films International, Newcomm, Granada Film Productions"
661,James and the Giant Peach (1996),Animation|Children's|Musical,Henry Selick,"Simon Callow, Richard Dreyfuss, Jane Leeves, Joanna Lumley, Miriam Margolyes",79,"Walt Disney Pictures, Allied Filmmakers, DiNovi Pictures, Skellington Productions Inc., Tim Burton Productions"
662,Fear (1996),Thriller,James Foley,"Mark Wahlberg, Reese Witherspoon, William Petersen, Amy Brenneman, Alyssa Milano",97,"Imagine Entertainment, UBCP/ACTRA, Universal Pictures"
663,Kids in the Hall: Brain Candy (1996),Comedy,Kelly Makin,"Dave Foley, Bruce McCulloch, Kevin McDonald, Mark McKinney, Scott Thompson",89,"Paramount Pictures, Lakeshore Entertainment, Broadway Video"
